Year,Country,Sport,GoldCount,SilverCount,BronzeCount
2000,RUS,Boxing,2,3,2
2000,RUS,Canoe / Kayak,0,1,0
2000,RUS,Cycling,1,1,2
2000,RUS,Fencing,3,0,1
2000,RUS,Gymnastics,9,5,6
2000,RUS,Handball,1,0,0
2000,RUS,Judo,0,1,2
2000,RUS,Modern Pentathlon,1,0,0
2000,RUS,Rowing,0,0,1
2000,RUS,Shooting,1,3,2
2000,RUS,Taekwondo,0,1,0
2000,RUS,Tennis,1,1,0
2000,RUS,Volleyball,0,2,0
2000,RUS,Weightlifting,0,1,2
2000,RUS,Wrestling,6,2,1
2000,SLO,Rowing,1,0,0
2000,SLO,Shooting,1,0,0
2000,SRI,Athletics,0,1,0
2000,SUI,Cycling,0,1,1
2000,SUI,Equestrian,0,2,0
2000,SUI,Fencing,0,2,0
2000,SUI,Rowing,0,1,0
2000,SUI,Shooting,0,1,0
2000,SUI,Triathlon,1,0,1
2000,SVK,Aquatics,0,2,0
2000,SVK,Canoe / Kayak,1,1,1
2000,SWE,Aquatics,1,2,1
2000,SWE,Athletics,0,0,1
2000,SWE,Canoe / Kayak,0,1,0
2000,SWE,Handball,0,1,0
2000,SWE,Sailing,0,0,1
2000,SWE,Shooting,2,0,0
2000,SWE,Table Tennis,0,1,0
2000,SWE,Wrestling,1,0,0
2000,THA,Boxing,1,0,1
2000,THA,Weightlifting,0,0,1
2000,TPE,Table Tennis,0,0,1
2000,TPE,Taekwondo,0,0,2
2000,TPE,Weightlifting,0,1,1
2000,TRI,Athletics,0,1,1
2000,TUR,Judo,1,0,0
2000,TUR,Taekwondo,0,0,1
2000,TUR,Weightlifting,1,0,0
2000,TUR,Wrestling,1,0,1
2000,UKR,Aquatics,2,2,1
2000,UKR,Archery,0,1,0
2000,UKR,Athletics,0,0,2
2000,UKR,Boxing,0,2,3
2000,UKR,Cycling,0,1,1
2000,UKR,Gymnastics,0,2,1
2000,UKR,Judo,0,0,1
2000,UKR,Sailing,0,0,1
2000,UKR,Shooting,1,0,0
2000,UKR,Wrestling,0,2,0
2000,URU,Cycling,0,1,0
2000,USA,Aquatics,14,9,10
2000,USA,Archery,0,1,1
2000,USA,Athletics,7,4,5
2000,USA,Baseball,1,0,0
2000,USA,Basketball,2,0,0
2000,USA,Boxing,0,2,2
2000,USA,Cycling,1,1,1
2000,USA,Equestrian,1,0,4
2000,USA,Football,0,1,0
2000,USA,Gymnastics,0,0,1
2000,USA,Modern Pentathlon,0,1,0
2000,USA,Rowing,0,1,2
2000,USA,Sailing,1,2,1
2000,USA,Shooting,1,0,2
2000,USA,Softball,1,0,0
2000,USA,Taekwondo,1,0,0
2000,USA,Tennis,2,0,1
2000,USA,Volleyball,1,0,0
2000,USA,Weightlifting,1,0,1
2000,USA,Wrestling,2,2,3
2000,UZB,Boxing,1,0,2
2000,UZB,Wrestling,0,1,0
2000,VIE,Taekwondo,0,1,0
2000,YUG,Aquatics,0,0,1
2000,YUG,Shooting,0,1,0
2000,YUG,Volleyball,1,0,0
2004,ARG,Aquatics,0,0,1
2004,ARG,Basketball,1,0,0
2004,ARG,Football,1,0,0
2004,ARG,Hockey,0,0,1
2004,ARG,Sailing,0,0,1
2004,ARG,Tennis,0,0,1
2004,AUS,Aquatics,8,6,7
2004,AUS,Archery,0,0,1
2004,AUS,Athletics,0,1,2
2004,AUS,Baseball,0,1,0
2004,AUS,Basketball,0,1,0
2004,AUS,Canoe / Kayak,0,2,0
2004,AUS,Cycling,6,2,2
2004,AUS,Hockey,1,0,0
2004,AUS,Rowing,1,1,2
2004,AUS,Shooting,1,0,1
2004,AUS,Softball,0,1,0
2004,AUS,Tennis,0,0,1
2004,AUS,Triathlon,0,1,0
2004,AUT,Aquatics,0,2,0
2004,AUT,Judo,0,1,0
2004,AUT,Sailing,1,1,0
2004,AUT,Shooting,0,0,1
2004,AUT,Triathlon,1,0,0
2004,AZE,Boxing,0,0,2
2004,AZE,Shooting,0,0,2
2004,AZE,Wrestling,1,0,0
2004,BAH,Athletics,1,0,1
2004,BEL,Cycling,0,0,1
2004,BEL,Judo,0,0,1
2004,BEL,Tennis,1,0,0
2004,BLR,Athletics,1,1,1
2004,BLR,Boxing,0,2,0
2004,BLR,Canoe / Kayak,0,0,1
2004,BLR,Cycling,0,0,1
2004,BLR,Judo,1,0,0
2004,BLR,Rowing,0,1,1
2004,BLR,Shooting,0,0,1
2004,BLR,Weightlifting,0,2,1
2004,BLR,Wrestling,0,0,1
2004,BRA,Athletics,0,0,1
2004,BRA,Equestrian,1,0,0
2004,BRA,Football,0,1,0
2004,BRA,Judo,0,0,2
2004,BRA,Sailing,2,0,0
2004,BRA,Volleyball,2,1,0
2004,BUL,Boxing,0,0,1
2004,BUL,Gymnastics,0,1,2
2004,BUL,Judo,0,0,1
2004,BUL,Rowing,0,0,2
2004,BUL,Shooting,1,0,1
2004,BUL,Weightlifting,1,0,1
2004,BUL,Wrestling,0,0,1
2004,CAN,Aquatics,0,1,1
2004,CAN,Canoe / Kayak,1,0,2
2004,CAN,Cycling,1,1,0
2004,CAN,Gymnastics,1,1,0
2004,CAN,Rowing,0,1,0
2004,CAN,Sailing,0,1,0
2004,CAN,Wrestling,0,1,0
2004,CHI,Tennis,2,0,1
2004,CHN,Aquatics,7,3,1
2004,CHN,Archery,0,1,0
2004,CHN,Athletics,2,0,0
2004,CHN,Badminton,3,1,1
2004,CHN,Boxing,0,0,1
2004,CHN,Canoe / Kayak,1,0,0
2004,CHN,Cycling,0,1,0
2004,CHN,Fencing,0,3,0
2004,CHN,Gymnastics,1,0,3
2004,CHN,Judo,1,1,3
2004,CHN,Sailing,0,1,0
2004,CHN,Shooting,4,2,3
2004,CHN,Table Tennis,3,1,2
2004,CHN,Taekwondo,2,0,0
2004,CHN,Tennis,1,0,0
2004,CHN,Volleyball,1,0,0
2004,CHN,Weightlifting,5,3,0
2004,CHN,Wrestling,1,0,0
2004,CMR,Athletics,1,0,0
2004,COL,Cycling,0,0,1
2004,COL,Weightlifting,0,0,1
2004,CRO,Aquatics,0,1,0
2004,CRO,Handball,1,0,0
2004,CRO,Rowing,0,1,0
2004,CRO,Tennis,0,0,1
2004,CRO,Weightlifting,0,0,1
2004,CUB,Athletics,2,1,2
2004,CUB,Baseball,1,0,0
2004,CUB,Boxing,5,2,1
2004,CUB,Canoe / Kayak,0,1,0
2004,CUB,Judo,0,1,5
2004,CUB,Shooting,0,0,1
2004,CUB,Taekwondo,0,1,0
2004,CUB,Volleyball,0,0,1
2004,CUB,Wrestling,1,1,1
2004,CZE,Athletics,1,0,1
2004,CZE,Canoe / Kayak,0,0,1
2004,CZE,Modern Pentathlon,0,0,1
2004,CZE,Rowing,0,1,0
2004,CZE,Sailing,0,1,0
2004,CZE,Shooting,0,1,1
2004,DEN,Athletics,0,0,2
2004,DEN,Badminton,0,0,2
2004,DEN,Handball,1,0,0
2004,DEN,Rowing,1,0,0
2004,DEN,Sailing,0,0,2
2004,DEN,Table Tennis,0,0,1
2004,DOM,Athletics,1,0,0
2004,EGY,Boxing,0,1,2
2004,EGY,Taekwondo,0,0,1
2004,EGY,Wrestling,1,0,0
2004,ERI,Athletics,0,0,1
2004,ESP,Athletics,0,1,1
2004,ESP,Canoe / Kayak,1,1,0
2004,ESP,Cycling,0,3,2
2004,ESP,Equestrian,0,2,1
2004,ESP,Gymnastics,1,0,1
2004,ESP,Sailing,1,2,0
2004,ESP,Shooting,0,1,0
2004,ESP,Volleyball,0,1,0
2004,EST,Athletics,0,0,1
2004,EST,Judo,0,0,1
2004,EST,Rowing,0,1,0
2004,ETH,Athletics,2,3,2
2004,FIN,Shooting,0,1,0
2004,FIN,Wrestling,0,1,0
2004,FRA,Aquatics,1,2,3
2004,FRA,Athletics,0,0,2
2004,FRA,Boxing,0,1,0
2004,FRA,Canoe / Kayak,2,0,1
2004,FRA,Cycling,1,1,1
2004,FRA,Equestrian,1,0,0
2004,FRA,Fencing,3,1,2
2004,FRA,Gymnastics,1,0,0
2004,FRA,Judo,0,1,0
2004,FRA,Rowing,1,1,0
2004,FRA,Sailing,1,0,1
2004,FRA,Taekwondo,0,1,1
2004,FRA,Tennis,0,1,0
2004,FRA,Wrestling,0,0,2
2004,GBR,Aquatics,0,1,2
2004,GBR,Archery,0,0,1
2004,GBR,Athletics,3,0,1
2004,GBR,Badminton,0,2,0
2004,GBR,Boxing,0,1,0
2004,GBR,Canoe / Kayak,0,1,2
2004,GBR,Cycling,2,1,1
2004,GBR,Equestrian,1,2,1
2004,GBR,Modern Pentathlon,0,0,1
2004,GBR,Rowing,1,2,1
2004,GBR,Sailing,2,1,2
2004,GEO,Judo,1,1,0
2004,GEO,Weightlifting,1,0,0
2004,GEO,Wrestling,0,1,0
2004,GER,Aquatics,0,2,4
2004,GER,Athletics,0,2,0
2004,GER,Boxing,0,0,2
2004,GER,Canoe / Kayak,4,4,1
2004,GER,Cycling,1,1,4
2004,GER,Equestrian,2,1,2
2004,GER,Fencing,0,1,1
2004,GER,Football,0,0,1
2004,GER,Gymnastics,1,0,1
2004,GER,Handball,0,1,0
2004,GER,Hockey,1,0,1
2004,GER,Judo,1,0,3
2004,GER,Rowing,2,2,0
2004,GER,Shooting,2,1,0
2004,GER,Tennis,0,1,0
2004,GRE,Aquatics,1,1,0
2004,GRE,Athletics,2,2,1
2004,GRE,Gymnastics,1,0,0
2004,GRE,Judo,1,0,0
2004,GRE,Rowing,0,0,1
2004,GRE,Sailing,1,1,0
2004,GRE,Taekwondo,0,2,0
2004,GRE,Weightlifting,0,0,1
2004,GRE,Wrestling,0,0,1
2004,HKG,Table Tennis,0,1,0
2004,HUN,Aquatics,1,1,1
2004,HUN,Athletics,0,1,0
2004,HUN,Canoe / Kayak,3,1,2
2004,HUN,Fencing,1,2,0
2004,HUN,Modern Pentathlon,1,0,0
2004,HUN,Shooting,1,0,0
2004,HUN,Weightlifting,0,1,0
2004,HUN,Wrestling,1,0,0
2004,INA,Badminton,1,0,2
2004,INA,Weightlifting,0,1,0
2004,IND,Shooting,0,1,0
2004,IRI,Taekwondo,1,0,1
2004,IRI,Weightlifting,1,0,0
2004,IRI,Wrestling,0,2,1
2004,ISR,Judo,0,0,1
2004,ISR,Sailing,1,0,0
2004,ITA,Aquatics,1,1,1
2004,ITA,Archery,1,0,0
2004,ITA,Athletics,2,0,1
2004,ITA,Basketball,0,1,0
2004,ITA,Boxing,0,0,1
2004,ITA,Canoe / Kayak,0,2,0
2004,ITA,Cycling,1,0,0
2004,ITA,Fencing,3,3,1
2004,ITA,Football,0,0,1
2004,ITA,Gymnastics,1,1,1
2004,ITA,Judo,0,0,1
2004,ITA,Rowing,0,0,3
2004,ITA,Sailing,0,0,1
2004,ITA,Shooting,1,2,0
2004,ITA,Volleyball,0,1,0
2004,JAM,Athletics,2,1,2
2004,JPN,Aquatics,3,3,4
2004,JPN,Archery,0,1,0
2004,JPN,Athletics,2,0,0
2004,JPN,Baseball,0,0,1
2004,JPN,Cycling,0,1,0
2004,JPN,Gymnastics,1,1,2
2004,JPN,Judo,8,2,0
2004,JPN,Sailing,0,0,1
2004,JPN,Softball,0,0,1
2004,JPN,Wrestling,2,1,3
2004,KAZ,Athletics,0,0,1
2004,KAZ,Boxing,1,1,1
2004,KAZ,Weightlifting,0,1,0
2004,KAZ,Wrestling,0,2,1
2004,KEN,Athletics,1,4,2
2004,KOR,Archery,3,1,0
2004,KOR,Badminton,1,2,1
2004,KOR,Boxing,0,0,2
2004,KOR,Gymnastics,0,1,1
2004,KOR,Handball,0,1,0
2004,KOR,Judo,1,1,1
2004,KOR,Shooting,0,2,1
2004,KOR,Table Tennis,1,1,1
2004,KOR,Taekwondo,2,0,2
2004,KOR,Weightlifting,0,2,0
2004,KOR,Wrestling,1,1,0
2004,LAT,Athletics,0,1,0
2004,LAT,Gymnastics,0,1,0
2004,LAT,Modern Pentathlon,0,1,0
2004,LAT,Weightlifting,0,1,0
2004,LTU,Athletics,1,1,0
2004,LTU,Modern Pentathlon,0,1,0
2004,MAR,Athletics,2,1,0
2004,MEX,Athletics,0,1,0
2004,MEX,Cycling,0,1,0
2004,MEX,Taekwondo,0,1,1
2004,MGL,Judo,0,0,1
2004,NED,Aquatics,2,3,2
2004,NED,Badminton,0,1,0
2004,NED,Cycling,1,1,2
2004,NED,Equestrian,1,0,0
2004,NED,Hockey,0,2,0
2004,NED,Judo,0,1,3
2004,NED,Rowing,0,1,2
2004,NGR,Athletics,0,0,2
2004,NOR,Athletics,1,0,0
2004,NOR,Canoe / Kayak,1,0,1
2004,NOR,Cycling,1,0,0
2004,NOR,Rowing,1,0,0
2004,NOR,Sailing,1,0,0
2004,NZL,Canoe / Kayak,0,1,0
2004,NZL,Cycling,1,0,0
2004,NZL,Rowing,1,0,0
2004,NZL,Triathlon,1,1,0
2004,PAR,Football,0,1,0
2004,POL,Aquatics,1,2,0
2004,POL,Athletics,1,0,1
2004,POL,Canoe / Kayak,0,0,1
2004,POL,Fencing,0,0,1
2004,POL,Rowing,1,0,0
2004,POL,Sailing,0,0,1
2004,POL,Weightlifting,0,0,1
2004,POR,Athletics,0,1,1
2004,POR,Cycling,0,1,0
2004,PRK,Boxing,0,1,0
2004,PRK,Judo,0,1,0
2004,PRK,Shooting,0,0,1
2004,PRK,Table Tennis,0,1,0
2004,PRK,Weightlifting,0,1,0
2004,ROU,Aquatics,1,0,1
2004,ROU,Athletics,0,2,1
2004,ROU,Boxing,0,0,1
2004,ROU,Gymnastics,4,3,3
2004,ROU,Rowing,3,0,0
2004,RSA,Aquatics,1,1,1
2004,RSA,Athletics,0,2,0
2004,RSA,Rowing,0,0,1
2004,RUS,Aquatics,2,3,3
2004,RUS,Athletics,6,7,7
2004,RUS,Basketball,0,0,1
2004,RUS,Boxing,3,0,3
2004,RUS,Canoe / Kayak,0,1,2
2004,RUS,Cycling,2,2,1
2004,RUS,Fencing,1,0,3
2004,RUS,Gymnastics,2,3,2
2004,RUS,Handball,0,0,1
2004,RUS,Judo,0,2,3
2004,RUS,Modern Pentathlon,1,0,0
2004,RUS,Rowing,1,0,0
2004,RUS,Shooting,3,4,3
2004,RUS,Volleyball,0,1,1
2004,RUS,Weightlifting,1,2,5
2004,RUS,Wrestling,5,2,3
2004,SCG,Aquatics,0,1,0
2004,SCG,Shooting,0,1,0
2004,SLO,Athletics,0,0,1
2004,SLO,Judo,0,0,1
2004,SLO,Rowing,0,1,0
2004,SLO,Sailing,0,0,1
2004,SUI,Cycling,0,1,1
2004,SUI,Fencing,1,0,0
2004,SUI,Triathlon,0,0,1
2004,SUI,Volleyball,0,0,1
2004,SVK,Canoe / Kayak,2,1,1
2004,SVK,Judo,0,1,0
2004,SVK,Shooting,0,0,1
2004,SWE,Athletics,3,0,0
2004,SWE,Canoe / Kayak,1,0,0
2004,SWE,Equestrian,0,2,0
2004,SWE,Sailing,0,0,1
2004,SWE,Wrestling,0,1,0
2004,SYR,Boxing,0,0,1
2004,THA,Boxing,1,1,1
2004,THA,Taekwondo,0,0,1
2004,THA,Weightlifting,2,0,2
2004,TPE,Archery,0,1,1
2004,TPE,Taekwondo,2,1,0
2004,TRI,Aquatics,0,0,1
2004,TUR,Athletics,0,0,1
2004,TUR,Boxing,0,1,0
2004,TUR,Taekwondo,0,1,0
2004,TUR,Weightlifting,3,0,1
2004,TUR,Wrestling,0,1,2
2004,UAE,Shooting,1,0,0
2004,UKR,Aquatics,2,0,1
2004,UKR,Archery,0,0,1
2004,UKR,Athletics,1,1,2
2004,UKR,Canoe / Kayak,0,0,1
2004,UKR,Fencing,0,0,1
2004,UKR,Gymnastics,2,0,1
2004,UKR,Handball,0,0,1
2004,UKR,Judo,0,1,0
2004,UKR,Rowing,0,0,1
2004,UKR,Sailing,0,2,0
2004,UKR,Shooting,1,0,0
2004,UKR,Weightlifting,1,1,0
2004,UKR,Wrestling,2,0,0
2004,USA,Aquatics,12,9,10
2004,USA,Athletics,8,12,5
2004,USA,Basketball,1,0,1
2004,USA,Boxing,1,0,1
2004,USA,Canoe / Kayak,0,1,0
2004,USA,Cycling,1,1,1
2004,USA,Equestrian,2,2,4
2004,USA,Fencing,1,0,1
2004,USA,Football,1,0,0
2004,USA,Gymnastics,2,6,1
2004,USA,Judo,0,0,1
2004,USA,Rowing,1,1,0
2004,USA,Sailing,1,1,0
2004,USA,Shooting,2,1,0
2004,USA,Softball,1,0,0
2004,USA,Taekwondo,1,1,0
2004,USA,Tennis,0,1,0
2004,USA,Triathlon,0,0,1
2004,USA,Volleyball,1,0,1
2004,USA,Wrestling,1,3,2
2004,UZB,Boxing,0,0,2
2004,UZB,Wrestling,2,1,0
2004,VEN,Taekwondo,0,0,1
2004,VEN,Weightlifting,0,0,1
2004,ZIM,Aquatics,1,1,1
2008,AFG,Taekwondo,0,0,1
2008,ALG,Judo,0,1,1
2008,ARG,Basketball,0,0,1
2008,ARG,Cycling,1,0,0
2008,ARG,Football,1,0,0
2008,ARG,Hockey,0,0,1
2008,ARG,Judo,0,0,1
2008,ARG,Sailing,0,0,1
2008,ARM,Boxing,0,0,1
2008,ARM,Weightlifting,0,0,3
2008,ARM,Wrestling,0,0,2
2008,AUS,Aquatics,7,7,9
2008,AUS,Athletics,1,2,1
2008,AUS,Basketball,0,1,0
2008,AUS,Canoe / Kayak,1,1,3
2008,AUS,Cycling,0,1,0
2008,AUS,Equestrian,0,2,0
2008,AUS,Hockey,0,0,1
2008,AUS,Rowing,2,1,0
2008,AUS,Sailing,2,1,0
2008,AUS,Shooting,0,0,1
2008,AUS,Softball,0,0,1
2008,AUS,Triathlon,1,0,1
2008,AUT,Aquatics,0,0,1
2008,AUT,Canoe / Kayak,0,0,1
2008,AUT,Judo,0,1,0
2008,AZE,Boxing,0,0,1
2008,AZE,Judo,1,0,1
2008,AZE,Wrestling,0,2,2
2008,BAH,Athletics,0,1,1
2008,BEL,Athletics,1,1,0
2008,BLR,Athletics,1,3,3
2008,BLR,Canoe / Kayak,2,0,1
2008,BLR,Gymnastics,0,1,1
2008,BLR,Rowing,0,0,2
2008,BLR,Weightlifting,1,1,1
2008,BLR,Wrestling,0,0,2
2008,BRA,Aquatics,1,0,1
2008,BRA,Athletics,1,0,0
2008,BRA,Football,0,1,1
2008,BRA,Judo,0,0,3
2008,BRA,Sailing,0,1,1
2008,BRA,Taekwondo,0,0,1
2008,BRA,Volleyball,1,2,1
2008,BUL,Rowing,1,0,0
2008,BUL,Wrestling,0,1,3
2008,CAN,Aquatics,0,2,1
2008,CAN,Athletics,0,0,1
2008,CAN,Canoe / Kayak,0,1,1
2008,CAN,Equestrian,1,2,0
2008,CAN,Gymnastics,0,2,0
2008,CAN,Rowing,1,1,2
2008,CAN,Taekwondo,0,1,0
2008,CAN,Triathlon,0,1,0
2008,CAN,Wrestling,1,0,1
2008,CHI,Tennis,0,1,0
2008,CHN,Aquatics,8,4,6
2008,CHN,Archery,1,1,1
2008,CHN,Athletics,0,0,2
2008,CHN,Badminton,3,2,3
2008,CHN,Boxing,2,1,1
2008,CHN,Canoe / Kayak,1,0,0
2008,CHN,Cycling,0,0,1
2008,CHN,Fencing,1,1,0
2008,CHN,Gymnastics,11,2,5
2008,CHN,Hockey,0,1,0
2008,CHN,Judo,3,0,1
2008,CHN,Rowing,1,1,0
2008,CHN,Sailing,1,0,1
2008,CHN,Shooting,5,2,1
2008,CHN,Table Tennis,4,2,2
2008,CHN,Taekwondo,1,0,1
2008,CHN,Tennis,0,0,1
2008,CHN,Volleyball,0,1,2
2008,CHN,Weightlifting,8,1,0
2008,CHN,Wrestling,1,2,0
2008,CMR,Athletics,1,0,0
2008,COL,Weightlifting,0,1,0
2008,COL,Wrestling,0,0,1
2008,CRO,Athletics,0,1,0
2008,CRO,Gymnastics,0,1,0
2008,CRO,Shooting,0,0,1
2008,CRO,Taekwondo,0,0,2
2008,CUB,Athletics,1,2,2
2008,CUB,Baseball,0,1,0
2008,CUB,Boxing,0,4,4
2008,CUB,Cycling,0,1,0
2008,CUB,Judo,0,3,3
2008,CUB,Shooting,0,0,1
2008,CUB,Taekwondo,0,0,1
2008,CUB,Wrestling,1,0,0
2008,CZE,Athletics,1,0,0
2008,CZE,Canoe / Kayak,0,1,0
2008,CZE,Rowing,0,1,0
2008,CZE,Shooting,2,1,0
2008,DEN,Aquatics,0,0,1
2008,DEN,Canoe / Kayak,0,1,0
2008,DEN,Cycling,0,1,0
2008,DEN,Equestrian,0,0,2
2008,DEN,Rowing,1,0,1
2008,DEN,Sailing,1,0,0
2008,DOM,Boxing,1,0,0
2008,DOM,Taekwondo,0,1,0
2008,ECU,Athletics,0,1,0
2008,EGY,Judo,0,0,1
2008,ESP,Aquatics,0,2,0
2008,ESP,Basketball,0,1,0
2008,ESP,Canoe / Kayak,1,2,0
2008,ESP,Cycling,2,1,1
2008,ESP,Fencing,0,0,1
2008,ESP,Gymnastics,0,1,0
2008,ESP,Handball,0,0,1
2008,ESP,Hockey,0,1,0
2008,ESP,Sailing,1,1,0
2008,ESP,Tennis,1,1,0
2008,EST,Athletics,1,0,0
2008,EST,Rowing,0,1,0
2008,ETH,Athletics,4,1,2
2008,FIN,Athletics,0,0,1
2008,FIN,Rowing,0,1,0
2008,FIN,Shooting,1,0,1
2008,FRA,Aquatics,1,2,3
2008,FRA,Archery,0,0,1
2008,FRA,Athletics,0,1,1
2008,FRA,Boxing,0,2,1
2008,FRA,Canoe / Kayak,0,1,1
2008,FRA,Cycling,2,3,1
2008,FRA,Fencing,2,2,0
2008,FRA,Gymnastics,0,1,1
2008,FRA,Handball,1,0,0
2008,FRA,Judo,0,2,2
2008,FRA,Rowing,0,0,2
2008,FRA,Sailing,0,1,2
2008,FRA,Shooting,0,0,1
2008,FRA,Taekwondo,0,0,1
2008,FRA,Weightlifting,0,1,0
2008,FRA,Wrestling,1,0,1
2008,GBR,Aquatics,2,2,2
2008,GBR,Athletics,1,2,1
2008,GBR,Boxing,1,0,2
2008,GBR,Canoe / Kayak,1,1,1
2008,GBR,Cycling,8,4,2
2008,GBR,Equestrian,0,0,3
2008,GBR,Gymnastics,0,0,1
2008,GBR,Modern Pentathlon,0,1,0
2008,GBR,Rowing,2,2,2
2008,GBR,Sailing,4,1,1
2008,GBR,Taekwondo,0,0,1
2008,GEO,Judo,1,0,0
2008,GEO,Shooting,0,0,1
2008,GEO,Wrestling,2,0,2
2008,GER,Aquatics,2,1,2
2008,GER,Athletics,0,0,1
2008,GER,Canoe / Kayak,3,2,3
2008,GER,Cycling,1,1,1
2008,GER,Equestrian,4,1,1
2008,GER,Fencing,2,0,0
2008,GER,Football,0,0,1
2008,GER,Gymnastics,0,1,1
2008,GER,Hockey,1,0,0
2008,GER,Judo,1,0,0
2008,GER,Modern Pentathlon,1,0,0
2008,GER,Rowing,0,1,1
2008,GER,Sailing,0,0,1
2008,GER,Shooting,0,1,3
2008,GER,Table Tennis,0,1,0
2008,GER,Triathlon,1,0,0
2008,GER,Weightlifting,1,0,0
2008,GER,Wrestling,0,1,0
2008,GRE,Athletics,0,0,1
2008,GRE,Rowing,0,1,0
2008,GRE,Sailing,0,0,1
2008,GRE,Taekwondo,0,1,0
2008,HUN,Aquatics,1,3,0
2008,HUN,Canoe / Kayak,2,1,1
2008,HUN,Fencing,0,0,1
2008,HUN,Wrestling,0,1,0
2008,INA,Badminton,1,2,1
2008,INA,Weightlifting,0,0,2
2008,IND,Boxing,0,0,1
2008,IND,Shooting,1,0,0
2008,IND,Wrestling,0,0,1
2008,IRI,Taekwondo,1,0,0
2008,IRI,Wrestling,0,0,1
2008,IRL,Boxing,0,1,2
2008,ISL,Handball,0,1,0
2008,ISR,Sailing,0,0,1
2008,ITA,Aquatics,1,1,0
2008,ITA,Archery,0,1,0
2008,ITA,Athletics,1,0,1
2008,ITA,Boxing,1,1,1
2008,ITA,Canoe / Kayak,0,1,1
2008,ITA,Cycling,0,0,1
2008,ITA,Fencing,2,0,5
2008,ITA,Judo,1,0,0
2008,ITA,Rowing,0,1,0
2008,ITA,Sailing,0,1,1
2008,ITA,Shooting,1,2,0
2008,ITA,Taekwondo,0,1,0
2008,ITA,Wrestling,1,0,0
2008,JAM,Athletics,6,2,2
2008,JPN,Aquatics,2,0,4
2008,JPN,Athletics,0,0,1
2008,JPN,Cycling,0,0,1
2008,JPN,Fencing,0,1,0
2008,JPN,Gymnastics,0,2,0
2008,JPN,Judo,4,1,2
2008,JPN,Softball,1,0,0
2008,JPN,Wrestling,2,2,2
2008,KAZ,Boxing,1,0,1
2008,KAZ,Judo,0,1,0
2008,KAZ,Taekwondo,0,0,1
2008,KAZ,Weightlifting,1,2,1
2008,KAZ,Wrestling,0,1,4
2008,KEN,Athletics,6,4,4
2008,KGZ,Wrestling,0,1,1
2008,KOR,Aquatics,1,1,0
2008,KOR,Archery,2,2,1
2008,KOR,Badminton,2,1,1
2008,KOR,Baseball,1,0,0
2008,KOR,Boxing,0,0,1
2008,KOR,Fencing,0,1,0
2008,KOR,Gymnastics,0,1,0
2008,KOR,Handball,0,0,1
2008,KOR,Judo,1,2,1
2008,KOR,Shooting,1,1,0
2008,KOR,Table Tennis,0,0,2
2008,KOR,Taekwondo,4,0,0
2008,KOR,Weightlifting,2,1,0
2008,KOR,Wrestling,0,0,1
2008,LAT,Athletics,0,1,0
2008,LAT,Cycling,1,0,0
2008,LAT,Weightlifting,0,0,1
2008,LTU,Athletics,0,0,1
2008,LTU,Modern Pentathlon,0,1,1
2008,LTU,Sailing,0,1,0
2008,LTU,Wrestling,0,0,1
2008,MAR,Athletics,0,1,1
2008,MAS,Badminton,0,1,0
2008,MDA,Boxing,0,0,1
2008,MEX,Aquatics,0,0,1
2008,MEX,Taekwondo,2,0,0
2008,MGL,Boxing,1,1,0
2008,MGL,Judo,1,0,0
2008,MGL,Shooting,0,1,0
2008,MRI,Boxing,0,0,1
2008,NED,Aquatics,3,0,0
2008,NED,Cycling,1,0,0
2008,NED,Equestrian,1,2,0
2008,NED,Hockey,1,0,0
2008,NED,Judo,0,1,4
2008,NED,Rowing,1,1,0
2008,NED,Sailing,0,2,0
2008,NGR,Athletics,0,0,2
2008,NGR,Football,0,1,0
2008,NGR,Taekwondo,0,0,1
2008,NOR,Aquatics,0,1,1
2008,NOR,Athletics,1,1,0
2008,NOR,Canoe / Kayak,0,1,0
2008,NOR,Handball,1,0,0
2008,NOR,Rowing,1,0,0
2008,NOR,Shooting,0,1,0
2008,NOR,Taekwondo,0,1,0
2008,NZL,Athletics,1,1,0
2008,NZL,Cycling,0,1,1
2008,NZL,Rowing,1,0,2
2008,NZL,Sailing,1,0,0
2008,NZL,Triathlon,0,0,1
2008,PAN,Athletics,1,0,0
2008,POL,Athletics,1,1,0
2008,POL,Canoe / Kayak,0,1,0
2008,POL,Cycling,0,1,0
2008,POL,Fencing,0,1,0
2008,POL,Gymnastics,1,0,0
2008,POL,Rowing,1,1,0
2008,POL,Weightlifting,0,1,0
2008,POL,Wrestling,0,0,1
2008,POR,Athletics,1,0,0
2008,POR,Triathlon,0,1,0
2008,PRK,Gymnastics,1,0,0
2008,PRK,Judo,0,1,2
2008,PRK,Weightlifting,1,0,1
2008,ROU,Athletics,1,0,0
2008,ROU,Fencing,0,1,1
2008,ROU,Gymnastics,1,0,1
2008,ROU,Judo,1,0,0
2008,ROU,Rowing,1,0,1
2008,RSA,Athletics,0,1,0
2008,RUS,Aquatics,3,4,4
2008,RUS,Archery,0,0,1
2008,RUS,Athletics,6,5,7
2008,RUS,Basketball,0,0,1
2008,RUS,Boxing,2,0,1
2008,RUS,Canoe / Kayak,1,1,1
2008,RUS,Cycling,0,0,2
2008,RUS,Fencing,1,0,0
2008,RUS,Gymnastics,2,0,2
2008,RUS,Handball,0,1,0
2008,RUS,Modern Pentathlon,1,0,0
